Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz Ehot Ew Pe Ppar E Pmin Pmax
  70300  0.00000E+00  0.00000E+000  3.46928E-019  5.90846E-015 -5.84910E-015 -4.09490E-015  1.56033E-005 -1.87556E-004  1.78866E-003  2.80379E-007  1.50603E-006  2.60738E-006  2.52133E-006  7.35049E-006  1.74127E-008  1.35331E+000
  70400  0.00000E+00  0.00000E+000  3.46927E-019  5.90822E-015 -5.85147E-015 -4.09369E-015  1.56602E-005 -1.87628E-004  1.78876E-003  2.80378E-007  1.50603E-006  2.60738E-006  2.52134E-006  7.35071E-006  1.74089E-008  1.35331E+000
  70500  0.00000E+00  0.00000E+000  3.46927E-019  5.90918E-015 -5.85319E-015 -4.09206E-015  1.57008E-005 -1.87662E-004  1.78881E-003  2.80367E-007  1.50603E-006  2.60737E-006  2.52135E-006  7.35090E-006  1.74082E-008  1.35331E+000
  70600  0.00000E+00  0.00000E+000  3.46927E-019  5.91026E-015 -5.85487E-015 -4.09035E-015  1.57399E-005 -1.87686E-004  1.78886E-003  2.80354E-007  1.50604E-006  2.60736E-006  2.52136E-006  7.35109E-006  1.74084E-008  1.35331E+000
  70700  0.00000E+00  0.00000E+000  3.46926E-019  5.91130E-015 -5.85656E-015 -4.08859E-015  1.57794E-005 -1.87708E-004  1.78892E-003  2.80341E-007  1.50604E-006  2.60735E-006  2.52137E-006  7.35128E-006  1.74090E-008  1.35331E+000
  70800  0.00000E+00  0.00000E+000  3.46926E-019  5.91230E-015 -5.85827E-015 -4.08682E-015  1.58190E-005 -1.87729E-004  1.78897E-003  2.80329E-007  1.50604E-006  2.60733E-006  2.52138E-006  7.35147E-006  1.74098E-008  1.35331E+000
  70900  0.00000E+00  0.00000E+000  3.46926E-019  5.91329E-015 -5.86003E-015 -4.08505E-015  1.58584E-005 -1.87751E-004  1.78903E-003  2.80316E-007  1.50605E-006  2.60732E-006  2.52138E-006  7.35165E-006  1.74107E-008  1.35331E+000
  71000  0.00000E+00  0.00000E+000  3.46925E-019  5.91429E-015 -5.86176E-015 -4.08327E-015  1.58980E-005 -1.87772E-004  1.78908E-003  2.80303E-007  1.50605E-006  2.60731E-006  2.52139E-006  7.35184E-006  1.74117E-008  1.35331E+000
  71100  0.00000E+00  0.00000E+000  3.46925E-019  5.91526E-015 -5.86345E-015 -4.08148E-015  1.59378E-005 -1.87793E-004  1.78914E-003  2.80290E-007  1.50605E-006  2.60730E-006  2.52140E-006  7.35203E-006  1.74126E-008  1.35331E+000
  71200  0.00000E+00  0.00000E+000  3.46925E-019  5.91625E-015 -5.86510E-015 -4.07970E-015  1.59773E-005 -1.87813E-004  1.78919E-003  2.80278E-007  1.50606E-006  2.60729E-006  2.52141E-006  7.35221E-006  1.74135E-008  1.35331E+000
  71300  0.00000E+00  0.00000E+000  3.46924E-019  5.91728E-015 -5.86679E-015 -4.07793E-015  1.60165E-005 -1.87833E-004  1.78925E-003  2.80265E-007  1.50606E-006  2.60727E-006  2.52142E-006  7.35240E-006  1.74144E-008  1.35332E+000
  71400  0.00000E+00  0.00000E+000  3.46924E-019  5.91830E-015 -5.86846E-015 -4.07615E-015  1.60555E-005 -1.87853E-004  1.78930E-003  2.80251E-007  1.50606E-006  2.60726E-006  2.52142E-006  7.35258E-006  1.74153E-008  1.35332E+000
  71500  0.00000E+00  0.00000E+000  3.46924E-019  5.91926E-015 -5.87009E-015 -4.07438E-015  1.60945E-005 -1.87873E-004  1.78935E-003  2.80238E-007  1.50607E-006  2.60725E-006  2.52143E-006  7.35276E-006  1.74162E-008  1.35332E+000
  71600  0.00000E+00  0.00000E+000  3.46923E-019  5.92020E-015 -5.87167E-015 -4.07259E-015  1.61337E-005 -1.87894E-004  1.78941E-003  2.80225E-007  1.50607E-006  2.60724E-006  2.52144E-006  7.35294E-006  1.74171E-008  1.35332E+000
  71700  0.00000E+00  0.00000E+000  3.46923E-019  5.92109E-015 -5.87324E-015 -4.07080E-015  1.61733E-005 -1.87913E-004  1.78946E-003  2.80213E-007  1.50608E-006  2.60722E-006  2.52145E-006  7.35313E-006  1.74180E-008  1.35332E+000
  71800  0.00000E+00  0.00000E+000  3.46923E-019  5.92200E-015 -5.87481E-015 -4.06902E-015  1.62129E-005 -1.87933E-004  1.78952E-003  2.80200E-007  1.50608E-006  2.60721E-006  2.52145E-006  7.35331E-006  1.74189E-008  1.35332E+000
  71900  0.00000E+00  0.00000E+000  3.46922E-019  5.92290E-015 -5.87638E-015 -4.06724E-015  1.62520E-005 -1.87952E-004  1.78958E-003  2.80187E-007  1.50608E-006  2.60720E-006  2.52146E-006  7.35349E-006  1.74199E-008  1.35332E+000
  72000  0.00000E+00  0.00000E+000  3.46922E-019  5.92382E-015 -5.87794E-015 -4.06545E-015  1.62910E-005 -1.87971E-004  1.78963E-003  2.80174E-007  1.50609E-006  2.60718E-006  2.52147E-006  7.35368E-006  1.74209E-008  1.35332E+000
  72100  0.00000E+00  0.00000E+000  3.46922E-019  5.92472E-015 -5.87953E-015 -4.06367E-015  1.63297E-005 -1.87990E-004  1.78969E-003  2.80161E-007  1.50609E-006  2.60717E-006  2.52148E-006  7.35386E-006  1.74218E-008  1.35332E+000
  72200  0.00000E+00  0.00000E+000  3.46921E-019  5.92564E-015 -5.88111E-015 -4.06189E-015  1.63687E-005 -1.88010E-004  1.78974E-003  2.80148E-007  1.50609E-006  2.60716E-006  2.52148E-006  7.35404E-006  1.74228E-008  1.35332E+000
  72300  0.00000E+00  0.00000E+000  3.46921E-019  5.92656E-015 -5.88270E-015 -4.06012E-015  1.64077E-005 -1.88029E-004  1.78980E-003  2.80134E-007  1.50609E-006  2.60715E-006  2.52149E-006  7.35421E-006  1.74237E-008  1.35333E+000
  72400  0.00000E+00  0.00000E+000  3.46921E-019  5.92749E-015 -5.88429E-015 -4.05834E-015  1.64468E-005 -1.88049E-004  1.78985E-003  2.80121E-007  1.50610E-006  2.60713E-006  2.52150E-006  7.35439E-006  1.74246E-008  1.35333E+000
  72500  0.00000E+00  0.00000E+000  3.46920E-019  5.92842E-015 -5.88587E-015 -4.05657E-015  1.64858E-005 -1.88068E-004  1.78990E-003  2.80108E-007  1.50610E-006  2.60712E-006  2.52151E-006  7.35457E-006  1.74255E-008  1.35333E+000
  72600  0.00000E+00  0.00000E+000  3.46920E-019  5.92934E-015 -5.88740E-015 -4.05479E-015  1.65248E-005 -1.88087E-004  1.78995E-003  2.80095E-007  1.50610E-006  2.60711E-006  2.52151E-006  7.35474E-006  1.74264E-008  1.35333E+000
  72700  0.00000E+00  0.00000E+000  3.46920E-019  5.93027E-015 -5.88888E-015 -4.05302E-015  1.65635E-005 -1.88105E-004  1.79001E-003  2.80081E-007  1.50610E-006  2.60710E-006  2.52152E-006  7.35491E-006  1.74274E-008  1.35333E+000
  72800  0.00000E+00  0.00000E+000  3.46919E-019  5.93122E-015 -5.89036E-015 -4.05125E-015  1.66021E-005 -1.88123E-004  1.79006E-003  2.80068E-007  1.50610E-006  2.60708E-006  2.52153E-006  7.35509E-006  1.74283E-008  1.35333E+000
  72900  0.00000E+00  0.00000E+000  3.46919E-019  5.93219E-015 -5.89187E-015 -4.04949E-015  1.66404E-005 -1.88140E-004  1.79011E-003  2.80055E-007  1.50610E-006  2.60707E-006  2.52154E-006  7.35526E-006  1.74293E-008  1.35333E+000
  73000  0.00000E+00  0.00000E+000  3.46919E-019  5.93312E-015 -5.89343E-015 -4.04773E-015  1.66784E-005 -1.88158E-004  1.79015E-003  2.80041E-007  1.50610E-006  2.60706E-006  2.52155E-006  7.35543E-006  1.74303E-008  1.35333E+000
  73100  0.00000E+00  0.00000E+000  3.46918E-019  5.93404E-015 -5.89501E-015 -4.04598E-015  1.67164E-005 -1.88176E-004  1.79020E-003  2.80028E-007  1.50610E-006  2.60705E-006  2.52155E-006  7.35560E-006  1.74313E-008  1.35333E+000
  73200  0.00000E+00  0.00000E+000  3.46918E-019  5.93495E-015 -5.89658E-015 -4.04421E-015  1.67543E-005 -1.88195E-004  1.79025E-003  2.80015E-007  1.50611E-006  2.60704E-006  2.52156E-006  7.35577E-006  1.74324E-008  1.35333E+000
  73300  0.00000E+00  0.00000E+000  3.46918E-019  5.93587E-015 -5.89814E-015 -4.04244E-015  1.67921E-005 -1.88212E-004  1.79030E-003  2.80002E-007  1.50611E-006  2.60702E-006  2.52157E-006  7.35594E-006  1.74334E-008  1.35333E+000
  73400  0.00000E+00  0.00000E+000  3.46917E-019  5.93679E-015 -5.89972E-015 -4.04068E-015  1.68300E-005 -1.88230E-004  1.79035E-003  2.79989E-007  1.50611E-006  2.60701E-006  2.52158E-006  7.35611E-006  1.74344E-008  1.35333E+000
  73500  0.00000E+00  0.00000E+000  3.46917E-019  5.93770E-015 -5.90132E-015 -4.03891E-015  1.68678E-005 -1.88247E-004  1.79039E-003  2.79976E-007  1.50611E-006  2.60700E-006  2.52158E-006  7.35628E-006  1.74355E-008  1.35334E+000
  73600  0.00000E+00  0.00000E+000  3.46917E-019  5.93861E-015 -5.90291E-015 -4.03714E-015  1.69056E-005 -1.88265E-004  1.79044E-003  2.79963E-007  1.50611E-006  2.60699E-006  2.52159E-006  7.35645E-006  1.74366E-008  1.35334E+000
  73700  0.00000E+00  0.00000E+000  3.46916E-019  5.93949E-015 -5.90450E-015 -4.03538E-015  1.69433E-005 -1.88282E-004  1.79049E-003  2.79951E-007  1.50611E-006  2.60698E-006  2.52160E-006  7.35662E-006  1.74377E-008  1.35334E+000
  73800  0.00000E+00  0.00000E+000  3.46916E-019  5.94037E-015 -5.90609E-015 -4.03361E-015  1.69810E-005 -1.88300E-004  1.79054E-003  2.79938E-007  1.50611E-006  2.60697E-006  2.52161E-006  7.35679E-006  1.74387E-008  1.35334E+000
  73900  0.00000E+00  0.00000E+000  3.46916E-019  5.94123E-015 -5.90766E-015 -4.03184E-015  1.70187E-005 -1.88317E-004  1.79059E-003  2.79926E-007  1.50612E-006  2.60695E-006  2.52162E-006  7.35696E-006  1.74398E-008  1.35334E+000
  74000  0.00000E+00  0.00000E+000  3.46915E-019  5.94211E-015 -5.90921E-015 -4.03008E-015  1.70565E-005 -1.88334E-004  1.79064E-003  2.79913E-007  1.50612E-006  2.60694E-006  2.52162E-006  7.35713E-006  1.74408E-008  1.35334E+000
  74100  0.00000E+00  0.00000E+000  3.46915E-019  5.94300E-015 -5.91077E-015 -4.02831E-015  1.70941E-005 -1.88351E-004  1.79068E-003  2.79901E-007  1.50612E-006  2.60693E-006  2.52163E-006  7.35730E-006  1.74418E-008  1.35334E+000
  74200  0.00000E+00  0.00000E+000  3.46915E-019  5.94392E-015 -5.91235E-015 -4.02655E-015  1.71314E-005 -1.88367E-004  1.79073E-003  2.79889E-007  1.50612E-006  2.60692E-006  2.52164E-006  7.35747E-006  1.74428E-008  1.35334E+000
  74300  0.00000E+00  0.00000E+000  3.46914E-019  5.94483E-015 -5.91390E-015 -4.02479E-015  1.71685E-005 -1.88384E-004  1.79078E-003  2.79876E-007  1.50612E-006  2.60691E-006  2.52165E-006  7.35764E-006  1.74438E-008  1.35334E+000
  74400  0.00000E+00  0.00000E+000  3.46914E-019  5.94571E-015 -5.91545E-015 -4.02302E-015  1.72057E-005 -1.88400E-004  1.79083E-003  2.79864E-007  1.50612E-006  2.60690E-006  2.52166E-006  7.35781E-006  1.74447E-008  1.35334E+000
  74500  0.00000E+00  0.00000E+000  3.46914E-019  5.94660E-015 -5.91702E-015 -4.02126E-015  1.72428E-005 -1.88417E-004  1.79088E-003  2.79852E-007  1.50612E-006  2.60689E-006  2.52166E-006  7.35798E-006  1.74456E-008  1.35334E+000
  74600  0.00000E+00  0.00000E+000  3.46913E-019  5.94750E-015 -5.91857E-015 -4.01950E-015  1.72798E-005 -1.88433E-004  1.79092E-003  2.79840E-007  1.50612E-006  2.60688E-006  2.52167E-006  7.35815E-006  1.74465E-008  1.35334E+000
  74700  0.00000E+00  0.00000E+000  3.46913E-019  5.94841E-015 -5.92010E-015 -4.01774E-015  1.73168E-005 -1.88450E-004  1.79097E-003  2.79828E-007  1.50612E-006  2.60687E-006  2.52168E-006  7.35831E-006  1.74474E-008  1.35334E+000
  74800  0.00000E+00  0.00000E+000  3.46913E-019  5.94934E-015 -5.92163E-015 -4.01599E-015  1.73538E-005 -1.88466E-004  1.79102E-003  2.79816E-007  1.50612E-006  2.60685E-006  2.52169E-006  7.35848E-006  1.74483E-008  1.35335E+000
  74900  0.00000E+00  0.00000E+000  3.46912E-019  5.95024E-015 -5.92313E-015 -4.01423E-015  1.73906E-005 -1.88483E-004  1.79107E-003  2.79805E-007  1.50613E-006  2.60684E-006  2.52170E-006  7.35865E-006  1.74492E-008  1.35335E+000
  75000  0.00000E+00  0.00000E+000  3.46912E-019  5.95111E-015 -5.92465E-015 -4.01246E-015  1.74273E-005 -1.88499E-004  1.79112E-003  2.79793E-007  1.50613E-006  2.60683E-006  2.52170E-006  7.35882E-006  1.74501E-008  1.35335E+000
  75100  0.00000E+00  0.00000E+000  3.46912E-019  5.95199E-015 -5.92616E-015 -4.01069E-015  1.74638E-005 -1.88515E-004  1.79116E-003  2.79781E-007  1.50613E-006  2.60682E-006  2.52171E-006  7.35899E-006  1.74509E-008  1.35335E+000
  75200  0.00000E+00  0.00000E+000  3.46911E-019  5.95288E-015 -5.92766E-015 -4.00893E-015  1.75003E-005 -1.88530E-004  1.79121E-003  2.79769E-007  1.50613E-006  2.60681E-006  2.52172E-006  7.35916E-006  1.74517E-008  1.35335E+000
  75300  0.00000E+00  0.00000E+000  3.46911E-019  5.95377E-015 -5.92918E-015 -4.00718E-015  1.75369E-005 -1.88545E-004  1.79126E-003  2.79757E-007  1.50613E-006  2.60680E-006  2.52173E-006  7.35933E-006  1.74525E-008  1.35335E+000
  75400  0.00000E+00  0.00000E+000  3.46911E-019  5.95466E-015 -5.93068E-015 -4.00543E-015  1.75732E-005 -1.88561E-004  1.79131E-003  2.79745E-007  1.50613E-006  2.60679E-006  2.52173E-006  7.35949E-006  1.74533E-008  1.35335E+000
  75500  0.00000E+00  0.00000E+000  3.46910E-019  5.95555E-015 -5.93215E-015 -4.00366E-015  1.76096E-005 -1.88575E-004  1.79136E-003  2.79733E-007  1.50613E-006  2.60678E-006  2.52174E-006  7.35966E-006  1.74540E-008  1.35335E+000
  75600  0.00000E+00  0.00000E+000  3.46910E-019  5.95642E-015 -5.93361E-015 -4.00190E-015  1.76459E-005 -1.88590E-004  1.79141E-003  2.79722E-007  1.50613E-006  2.60677E-006  2.52175E-006  7.35983E-006  1.74549E-008  1.35335E+000
  75700  0.00000E+00  0.00000E+000  3.46910E-019  5.95730E-015 -5.93511E-015 -4.00015E-015  1.76821E-005 -1.88604E-004  1.79145E-003  2.79710E-007  1.50613E-006  2.60676E-006  2.52175E-006  7.36000E-006  1.74558E-008  1.35335E+000
  75800  0.00000E+00  0.00000E+000  3.46909E-019  5.95818E-015 -5.93662E-015 -3.99840E-015  1.77186E-005 -1.88618E-004  1.79150E-003  2.79699E-007  1.50613E-006  2.60675E-006  2.52176E-006  7.36016E-006  1.74567E-008  1.35335E+000
  75900  0.00000E+00  0.00000E+000  3.46909E-019  5.95905E-015 -5.93812E-015 -3.99664E-015  1.77550E-005 -1.88633E-004  1.79155E-003  2.79687E-007  1.50613E-006  2.60674E-006  2.52177E-006  7.36033E-006  1.74575E-008  1.35335E+000
  76000  0.00000E+00  0.00000E+000  3.46909E-019  5.95992E-015 -5.93964E-015 -3.99490E-015  1.77912E-005 -1.88647E-004  1.79160E-003  2.79676E-007  1.50613E-006  2.60673E-006  2.52178E-006  7.36050E-006  1.74584E-008  1.35335E+000
  76100  0.00000E+00  0.00000E+000  3.46908E-019  5.96087E-015 -5.94117E-015 -3.99314E-015  1.78272E-005 -1.88660E-004  1.79165E-003  2.79665E-007  1.50614E-006  2.60671E-006  2.52178E-006  7.36067E-006  1.74592E-008  1.35336E+000
  76200  0.00000E+00  0.00000E+000  3.46908E-019  5.96181E-015 -5.94276E-015 -3.99137E-015  1.78632E-005 -1.88674E-004  1.79170E-003  2.79654E-007  1.50614E-006  2.60670E-006  2.52179E-006  7.36083E-006  1.74599E-008  1.35336E+000
  76300  0.00000E+00  0.00000E+000  3.46908E-019  5.96275E-015 -5.94428E-015 -3.98961E-015  1.78991E-005 -1.88688E-004  1.79175E-003  2.79643E-007  1.50614E-006  2.60669E-006  2.52180E-006  7.36100E-006  1.74607E-008  1.35336E+000
  76400  0.00000E+00  0.00000E+000  3.46907E-019  5.96365E-015 -5.94579E-015 -3.98787E-015  1.79350E-005 -1.88702E-004  1.79180E-003  2.79631E-007  1.50614E-006  2.60668E-006  2.52180E-006  7.36117E-006  1.74613E-008  1.35336E+000
  76500  0.00000E+00  0.00000E+000  3.46907E-019  5.96457E-015 -5.94729E-015 -3.98613E-015  1.79710E-005 -1.88715E-004  1.79185E-003  2.79620E-007  1.50614E-006  2.60667E-006  2.52181E-006  7.36134E-006  1.74620E-008  1.35336E+000
  76600  0.00000E+00  0.00000E+000  3.46907E-019  5.96546E-015 -5.94883E-015 -3.98441E-015  1.80068E-005 -1.88729E-004  1.79189E-003  2.79609E-007  1.50613E-006  2.60666E-006  2.52182E-006  7.36150E-006  1.74626E-008  1.35336E+000
  76700  0.00000E+00  0.00000E+000  3.46906E-019  5.96636E-015 -5.95036E-015 -3.98271E-015  1.80424E-005 -1.88742E-004  1.79194E-003  2.79597E-007  1.50613E-006  2.60665E-006  2.52183E-006  7.36167E-006  1.74632E-008  1.35336E+000
  76800  0.00000E+00  0.00000E+000  3.46906E-019  5.96727E-015 -5.95189E-015 -3.98100E-015  1.80783E-005 -1.88756E-004  1.79199E-003  2.79585E-007  1.50613E-006  2.60664E-006  2.52184E-006  7.36183E-006  1.74638E-008  1.35336E+000
  76900  0.00000E+00  0.00000E+000  3.46906E-019  5.96820E-015 -5.95341E-015 -3.97928E-015  1.81144E-005 -1.88769E-004  1.79203E-003  2.79573E-007  1.50613E-006  2.60663E-006  2.52184E-006  7.36199E-006  1.74643E-008  1.35336E+000
  77000  0.00000E+00  0.00000E+000  3.46906E-019  5.96912E-015 -5.95495E-015 -3.97754E-015  1.81505E-005 -1.88782E-004  1.79208E-003  2.79561E-007  1.50613E-006  2.60662E-006  2.52185E-006  7.36215E-006  1.74648E-008  1.35336E+000
  77100  0.00000E+00  0.00000E+000  3.46905E-019  5.97004E-015 -5.95647E-015 -3.97579E-015  1.81869E-005 -1.88795E-004  1.79212E-003  2.79549E-007  1.50613E-006  2.60661E-006  2.52186E-006  7.36231E-006  1.74653E-008  1.35336E+000
  77200  0.00000E+00  0.00000E+000  3.46905E-019  5.97096E-015 -5.95802E-015 -3.97405E-015  1.82235E-005 -1.88809E-004  1.79216E-003  2.79537E-007  1.50613E-006  2.60660E-006  2.52187E-006  7.36247E-006  1.74659E-008  1.35336E+000
  77300  0.00000E+00  0.00000E+000  3.46905E-019  5.97188E-015 -5.95957E-015 -3.97231E-015  1.82599E-005 -1.88822E-004  1.79221E-003  2.79526E-007  1.50613E-006  2.60659E-006  2.52187E-006  7.36263E-006  1.74665E-008  1.35336E+000
  77400  0.00000E+00  0.00000E+000  3.46904E-019  5.97279E-015 -5.96110E-015 -3.97059E-015  1.82962E-005 -1.88835E-004  1.79225E-003  2.79515E-007  1.50613E-006  2.60658E-006  2.52188E-006  7.36279E-006  1.74671E-008  1.35336E+000
  77500  0.00000E+00  0.00000E+000  3.46904E-019  5.97368E-015 -5.96263E-015 -3.96886E-015  1.83323E-005 -1.88848E-004  1.79229E-003  2.79504E-007  1.50613E-006  2.60657E-006  2.52189E-006  7.36295E-006  1.74678E-008  1.35337E+000
  77600  0.00000E+00  0.00000E+000  3.46904E-019  5.97456E-015 -5.96415E-015 -3.96714E-015  1.83682E-005 -1.88860E-004  1.79234E-003  2.79493E-007  1.50613E-006  2.60656E-006  2.52190E-006  7.36312E-006  1.74685E-008  1.35337E+000
  77700  0.00000E+00  0.00000E+000  3.46903E-019  5.97545E-015 -5.96568E-015 -3.96541E-015  1.84043E-005 -1.88873E-004  1.79238E-003  2.79482E-007  1.50613E-006  2.60655E-006  2.52190E-006  7.36328E-006  1.74691E-008  1.35337E+000
  77800  0.00000E+00  0.00000E+000  3.46903E-019  5.97634E-015 -5.96721E-015 -3.96369E-015  1.84403E-005 -1.88885E-004  1.79243E-003  2.79471E-007  1.50613E-006  2.60654E-006  2.52191E-006  7.36344E-006  1.74697E-008  1.35337E+000
  77900  0.00000E+00  0.00000E+000  3.46903E-019  5.97725E-015 -5.96876E-015 -3.96198E-015  1.84763E-005 -1.88898E-004  1.79247E-003  2.79460E-007  1.50613E-006  2.60653E-006  2.52192E-006  7.36361E-006  1.74704E-008  1.35337E+000
  78000  0.00000E+00  0.00000E+000  3.46902E-019  5.97819E-015 -5.97030E-015 -3.96027E-015  1.85123E-005 -1.88911E-004  1.79252E-003  2.79449E-007  1.50613E-006  2.60652E-006  2.52193E-006  7.36377E-006  1.74710E-008  1.35337E+000
  78100  0.00000E+00  0.00000E+000  3.46902E-019  5.97914E-015 -5.97182E-015 -3.95857E-015  1.85482E-005 -1.88923E-004  1.79257E-003  2.79439E-007  1.50612E-006  2.60651E-006  2.52193E-006  7.36394E-006  1.74717E-008  1.35337E+000
  78200  0.00000E+00  0.00000E+000  3.46902E-019  5.98009E-015 -5.97332E-015 -3.95686E-015  1.85839E-005 -1.88936E-004  1.79261E-003  2.79428E-007  1.50612E-006  2.60650E-006  2.52194E-006  7.36410E-006  1.74723E-008  1.35337E+000
  78300  0.00000E+00  0.00000E+000  3.46901E-019  5.98104E-015 -5.97482E-015 -3.95514E-015  1.86196E-005 -1.88948E-004  1.79266E-003  2.79417E-007  1.50612E-006  2.60649E-006  2.52195E-006  7.36426E-006  1.74730E-008  1.35337E+000
  78400  0.00000E+00  0.00000E+000  3.46901E-019  5.98201E-015 -5.97631E-015 -3.95343E-015  1.86552E-005 -1.88960E-004  1.79271E-003  2.79406E-007  1.50612E-006  2.60648E-006  2.52196E-006  7.36442E-006  1.74736E-008  1.35337E+000
  78500  0.00000E+00  0.00000E+000  3.46901E-019  5.98299E-015 -5.97782E-015 -3.95172E-015  1.86909E-005 -1.88972E-004  1.79275E-003  2.79396E-007  1.50612E-006  2.60647E-006  2.52196E-006  7.36459E-006  1.74743E-008  1.35337E+000
  78600  0.00000E+00  0.00000E+000  3.46901E-019  5.98398E-015 -5.97936E-015 -3.95001E-015  1.87268E-005 -1.88983E-004  1.79280E-003  2.79385E-007  1.50612E-006  2.60646E-006  2.52197E-006  7.36475E-006  1.74749E-008  1.35337E+000
  78700  0.00000E+00  0.00000E+000  3.46900E-019  5.98495E-015 -5.98091E-015 -3.94830E-015  1.87629E-005 -1.88996E-004  1.79285E-003  2.79374E-007  1.50612E-006  2.60645E-006  2.52198E-006  7.36491E-006  1.74755E-008  1.35337E+000
  78800  0.00000E+00  0.00000E+000  3.46900E-019  5.98590E-015 -5.98247E-015 -3.94660E-015  1.87991E-005 -1.89008E-004  1.79289E-003  2.79363E-007  1.50612E-006  2.60644E-006  2.52198E-006  7.36507E-006  1.74762E-008  1.35337E+000
  78900  0.00000E+00  0.00000E+000  3.46900E-019  5.98684E-015 -5.98404E-015 -3.94490E-015  1.88354E-005 -1.89020E-004  1.79294E-003  2.79352E-007  1.50612E-006  2.60642E-006  2.52199E-006  7.36524E-006  1.74768E-008  1.35338E+000
  79000  0.00000E+00  0.00000E+000  3.46899E-019  5.98779E-015 -5.98561E-015 -3.94321E-015  1.88719E-005 -1.89032E-004  1.79298E-003  2.79341E-007  1.50612E-006  2.60641E-006  2.52200E-006  7.36540E-006  1.74775E-008  1.35338E+000
  79100  0.00000E+00  0.00000E+000  3.46899E-019  5.98875E-015 -5.98718E-015 -3.94151E-015  1.89085E-005 -1.89044E-004  1.79303E-003  2.79330E-007  1.50612E-006  2.60640E-006  2.52200E-006  7.36556E-006  1.74781E-008  1.35338E+000
  79200  0.00000E+00  0.00000E+000  3.46899E-019  5.98972E-015 -5.98875E-015 -3.93982E-015  1.89454E-005 -1.89056E-004  1.79308E-003  2.79319E-007  1.50612E-006  2.60639E-006  2.52201E-006  7.36572E-006  1.74787E-008  1.35338E+000
  79300  0.00000E+00  0.00000E+000  3.46898E-019  5.99070E-015 -5.99031E-015 -3.93813E-015  1.89821E-005 -1.89068E-004  1.79312E-003  2.79308E-007  1.50612E-006  2.60638E-006  2.52202E-006  7.36588E-006  1.74794E-008  1.35338E+000
  79400  0.00000E+00  0.00000E+000  3.46898E-019  5.99168E-015 -5.99187E-015 -3.93644E-015  1.90188E-005 -1.89080E-004  1.79317E-003  2.79297E-007  1.50612E-006  2.60637E-006  2.52202E-006  7.36604E-006  1.74800E-008  1.35338E+000
