qoi,mapCR,model,run,metric,shift,Tmin,Tmax
B,GONG2154,AWSoM,1,7.4828529307474,1,0.2,0.8
B,GONG2154,AWSoM,2,5.23171426890133,-2,0.2,0.8
B,GONG2154,AWSoM,3,6.835162225669016,-3,0.2,0.8
B,GONG2154,AWSoM,4,4.197886446316815,0,0.2,0.8
B,GONG2154,AWSoM,5,4.45794437381945,-4,0.2,0.8
B,GONG2154,AWSoM,6,6.476432981159257,-1,0.2,0.8
B,ADAPT2154,AWSoM,1,7.331285451291866,0,0.2,0.8
B,ADAPT2154,AWSoM,2,4.506453913288057,0,0.2,0.8
B,ADAPT2154,AWSoM,3,7.1705243776453775,0,0.2,0.8
B,ADAPT2154,AWSoM,4,5.690020469719373,1,0.2,0.8
B,ADAPT2154,AWSoM,5,5.809239025853705,1,0.2,0.8
B,ADAPT2154,AWSoM,6,6.595356891995991,0,0.2,0.8
B,GONG2208,AWSoMR,1,3.0912802927875047,2,0.2,0.8
B,GONG2208,AWSoMR,2,4.222870650069786,1,0.2,0.8
B,GONG2208,AWSoMR,3,3.370191008062776,5,0.2,0.8
B,GONG2208,AWSoMR,4,3.353715759929571,4,0.2,0.8
B,GONG2208,AWSoMR,5,2.5751689017535786,-1,0.2,0.8
B,GONG2208,AWSoMR,6,2.39387639561107,10,0.2,0.8
B,ADAPT2208,AWSoMR,1,5.049530577907728,-5,0.2,0.8
B,ADAPT2208,AWSoMR,2,3.5994315097123257,1,0.2,0.8
B,ADAPT2208,AWSoMR,3,3.6445963500051173,-5,0.2,0.8
B,ADAPT2208,AWSoMR,4,4.588446201959242,0,0.2,0.8
B,ADAPT2208,AWSoMR,5,5.267370843535033,-4,0.2,0.8
B,ADAPT2208,AWSoMR,6,3.2413629322791264,-2,0.2,0.8
B,GONG2209,AWSoMR,1,6.766842301489918,5,0.2,0.8
B,GONG2209,AWSoMR,2,4.138100445814075,2,0.2,0.8
B,GONG2209,AWSoMR,3,4.204015103768724,1,0.2,0.8
B,GONG2209,AWSoMR,4,2.381307790515683,4,0.2,0.8
B,GONG2209,AWSoMR,5,2.1883391416245623,4,0.2,0.8
B,GONG2209,AWSoMR,6,4.535091791066883,4,0.2,0.8
B,ADAPT2209,AWSoMR,1,4.307241376494719,4,0.2,0.8
B,ADAPT2209,AWSoMR,2,4.335899755414908,-2,0.2,0.8
B,ADAPT2209,AWSoMR,3,2.9973271494710274,4,0.2,0.8
B,ADAPT2209,AWSoMR,4,4.022991040307481,-3,0.2,0.8
B,ADAPT2209,AWSoMR,5,3.396140095572039,-1,0.2,0.8
B,ADAPT2209,AWSoMR,6,2.9626627097505325,3,0.2,0.8
B,GONG2152,AWSoMR,1,3.555494717514919,0,0.2,0.8
B,GONG2152,AWSoMR,2,2.7004998562415983,2,0.2,0.8
B,GONG2152,AWSoMR,3,2.9504894879682424,4,0.2,0.8
B,GONG2152,AWSoMR,4,3.7224161471259767,0,0.2,0.8
B,GONG2152,AWSoMR,5,4.927195864066004,2,0.2,0.8
B,GONG2152,AWSoMR,6,4.953667539268886,-2,0.2,0.8
B,ADAPT2152,AWSoMR,1,328.6981690390943,6,0.2,0.8
B,ADAPT2152,AWSoMR,2,4.223386009707955,2,0.2,0.8
B,ADAPT2152,AWSoMR,3,4811.0517896721,-12,0.2,0.8
B,ADAPT2152,AWSoMR,6,4.978744557161729,4,0.2,0.8
B,GONG2154,AWSoMR,1,4.137284106647319,1,0.2,0.8
B,GONG2154,AWSoMR,2,4.357203827434896,0,0.2,0.8
B,GONG2154,AWSoMR,3,5.2661308512298755,2,0.2,0.8
B,GONG2154,AWSoMR,4,4.094863443522567,1,0.2,0.8
B,GONG2154,AWSoMR,5,6.872403898440845,6,0.2,0.8
B,GONG2154,AWSoMR,6,4.9431920514445675,-5,0.2,0.8
B,ADAPT2154,AWSoMR,1,1101.990367253991,-2,0.2,0.8
B,ADAPT2154,AWSoMR,2,6.601267420396745,1,0.2,0.8
B,ADAPT2154,AWSoMR,3,5.427041058772908,-2,0.2,0.8
B,ADAPT2154,AWSoMR,4,6.7132917279619555,1,0.2,0.8
B,ADAPT2154,AWSoMR,5,6.707991613325831,1,0.2,0.8
B,ADAPT2154,AWSoMR,6,7.868731526436772,-1,0.2,0.8
