qoi,mapCR,model,t,value
Np,GONG2209,AWSoMR,677,9.5
Np,GONG2209,AWSoMR,678,9.5
Np,GONG2209,AWSoMR,679,9.5
Np,GONG2209,AWSoMR,680,10.199999809
Np,GONG2209,AWSoMR,681,10.699999809
Np,GONG2209,AWSoMR,682,10.199999809
Np,GONG2209,AWSoMR,683,10.199999809
Np,GONG2209,AWSoMR,684,11.800000191
Np,GONG2209,AWSoMR,685,14.699999809
Np,GONG2209,AWSoMR,686,16.700000763
Np,GONG2209,AWSoMR,687,17.0
Np,GONG2209,AWSoMR,688,16.5
Np,GONG2209,AWSoMR,689,17.200000763
Np,GONG2209,AWSoMR,690,18.899999619
Np,GONG2209,AWSoMR,691,17.5
Np,GONG2209,AWSoMR,692,18.299999237
Np,GONG2209,AWSoMR,693,21.799999237
Np,GONG2209,AWSoMR,694,24.700000763
Np,GONG2209,AWSoMR,695,27.899999619
Np,GONG2209,AWSoMR,696,32.099998474
Np,GONG2209,AWSoMR,697,21.899999619
Np,GONG2209,AWSoMR,698,17.700000763
Np,GONG2209,AWSoMR,699,15.300000191
Np,GONG2209,AWSoMR,700,11.0
Np,GONG2209,AWSoMR,701,11.300000191
Np,GONG2209,AWSoMR,702,13.100000381
Np,GONG2209,AWSoMR,703,13.600000381
Np,GONG2209,AWSoMR,704,15.800000191
Np,GONG2209,AWSoMR,705,17.100000381
Np,GONG2209,AWSoMR,706,16.799999237
Np,GONG2209,AWSoMR,707,15.100000381
Np,GONG2209,AWSoMR,708,13.899999619
Np,GONG2209,AWSoMR,709,13.199999809
Np,GONG2209,AWSoMR,710,11.899999619
Np,GONG2209,AWSoMR,711,11.300000191
Np,GONG2209,AWSoMR,712,10.399999619
Np,GONG2209,AWSoMR,713,9.6999998093
Np,GONG2209,AWSoMR,714,8.6000003815
Np,GONG2209,AWSoMR,715,9.1000003815
Np,GONG2209,AWSoMR,716,7.8000001907
Np,GONG2209,AWSoMR,717,6.9000000954
Np,GONG2209,AWSoMR,718,5.8000001907
Np,GONG2209,AWSoMR,719,5.5999999046
Np,GONG2209,AWSoMR,720,5.3000001907
Np,ADAPT2209,AWSoMR,1,4.0999999046
Np,ADAPT2209,AWSoMR,2,4.0
Np,ADAPT2209,AWSoMR,3,3.7999999523
Np,ADAPT2209,AWSoMR,4,3.5999999046
Np,ADAPT2209,AWSoMR,5,4.0
Np,ADAPT2209,AWSoMR,6,3.9000000954
Np,ADAPT2209,AWSoMR,7,4.8000001907
Np,ADAPT2209,AWSoMR,8,5.8000001907
Np,ADAPT2209,AWSoMR,9,5.9000000954
Np,ADAPT2209,AWSoMR,10,6.5
Np,ADAPT2209,AWSoMR,11,9.6999998093
Np,ADAPT2209,AWSoMR,12,9.5
Np,ADAPT2209,AWSoMR,13,9.3000001907
Np,ADAPT2209,AWSoMR,14,4.5999999046
Np,ADAPT2209,AWSoMR,15,3.9000000954
Np,ADAPT2209,AWSoMR,16,4.0
Np,ADAPT2209,AWSoMR,17,3.9000000954
Np,ADAPT2209,AWSoMR,18,3.7999999523
Np,ADAPT2209,AWSoMR,19,8.5
Np,ADAPT2209,AWSoMR,20,13.699999809
Np,ADAPT2209,AWSoMR,21,15.399999619
Np,ADAPT2209,AWSoMR,22,13.0
Np,ADAPT2209,AWSoMR,23,11.399999619
Np,ADAPT2209,AWSoMR,24,13.5
Np,ADAPT2209,AWSoMR,25,11.800000191
Np,ADAPT2209,AWSoMR,26,9.5
Np,ADAPT2209,AWSoMR,27,7.4000000954
Np,ADAPT2209,AWSoMR,28,5.1999998093
Np,ADAPT2209,AWSoMR,29,9.6000003815
Np,ADAPT2209,AWSoMR,30,7.8000001907
Np,ADAPT2209,AWSoMR,31,7.1999998093
Np,ADAPT2209,AWSoMR,32,-9.9999998482e30
Np,ADAPT2209,AWSoMR,33,15.0
Np,ADAPT2209,AWSoMR,34,14.199999809
Np,ADAPT2209,AWSoMR,35,11.600000381
Np,ADAPT2209,AWSoMR,36,9.1999998093
Np,ADAPT2209,AWSoMR,37,7.0
Np,ADAPT2209,AWSoMR,38,6.6999998093
Np,ADAPT2209,AWSoMR,39,7.5
Np,ADAPT2209,AWSoMR,40,6.5
Np,ADAPT2209,AWSoMR,41,5.3000001907
Np,ADAPT2209,AWSoMR,42,15.300000191
Np,ADAPT2209,AWSoMR,43,18.299999237
Np,ADAPT2209,AWSoMR,44,18.799999237
Np,ADAPT2209,AWSoMR,45,18.799999237
Np,ADAPT2209,AWSoMR,46,20.5
Np,ADAPT2209,AWSoMR,47,19.600000381
Np,ADAPT2209,AWSoMR,48,15.5
Np,ADAPT2209,AWSoMR,49,14.0
Np,ADAPT2209,AWSoMR,50,16.100000381
Np,ADAPT2209,AWSoMR,51,14.800000191
Np,ADAPT2209,AWSoMR,52,16.200000763
Np,ADAPT2209,AWSoMR,53,17.100000381
Np,ADAPT2209,AWSoMR,54,14.5
Np,ADAPT2209,AWSoMR,55,21.899999619
Np,ADAPT2209,AWSoMR,56,20.700000763
Np,ADAPT2209,AWSoMR,57,14.800000191
Np,ADAPT2209,AWSoMR,58,10.5
Np,ADAPT2209,AWSoMR,59,7.1999998093
Np,ADAPT2209,AWSoMR,60,7.1999998093
Np,ADAPT2209,AWSoMR,61,8.1999998093
Np,ADAPT2209,AWSoMR,62,7.0
Np,ADAPT2209,AWSoMR,63,6.5
Np,ADAPT2209,AWSoMR,64,6.1999998093
Np,ADAPT2209,AWSoMR,65,6.1999998093
Np,ADAPT2209,AWSoMR,66,6.5999999046
Np,ADAPT2209,AWSoMR,67,5.9000000954
Np,ADAPT2209,AWSoMR,68,5.0
Np,ADAPT2209,AWSoMR,69,4.8000001907
Np,ADAPT2209,AWSoMR,70,4.5
Np,ADAPT2209,AWSoMR,71,4.1999998093
Np,ADAPT2209,AWSoMR,72,4.0
Np,ADAPT2209,AWSoMR,73,4.1999998093
Np,ADAPT2209,AWSoMR,74,4.8000001907
Np,ADAPT2209,AWSoMR,75,5.1999998093
Np,ADAPT2209,AWSoMR,76,5.0
Np,ADAPT2209,AWSoMR,77,5.5999999046
Np,ADAPT2209,AWSoMR,78,6.1999998093
Np,ADAPT2209,AWSoMR,79,7.0999999046
Np,ADAPT2209,AWSoMR,80,6.6999998093
Np,ADAPT2209,AWSoMR,81,6.5999999046
Np,ADAPT2209,AWSoMR,82,4.5
Np,ADAPT2209,AWSoMR,83,3.5999999046
Np,ADAPT2209,AWSoMR,84,4.0999999046
Np,ADAPT2209,AWSoMR,85,4.1999998093
Np,ADAPT2209,AWSoMR,86,3.7000000477
Np,ADAPT2209,AWSoMR,87,3.7999999523
Np,ADAPT2209,AWSoMR,88,4.5999999046
Np,ADAPT2209,AWSoMR,89,3.7000000477
Np,ADAPT2209,AWSoMR,90,3.5
Np,ADAPT2209,AWSoMR,91,3.5
Np,ADAPT2209,AWSoMR,92,3.5
Np,ADAPT2209,AWSoMR,93,3.7000000477
Np,ADAPT2209,AWSoMR,94,3.7999999523
Np,ADAPT2209,AWSoMR,95,3.7999999523
Np,ADAPT2209,AWSoMR,96,4.1999998093
Np,ADAPT2209,AWSoMR,97,4.0
Np,ADAPT2209,AWSoMR,98,4.0
Np,ADAPT2209,AWSoMR,99,4.0
Np,ADAPT2209,AWSoMR,100,4.0
Np,ADAPT2209,AWSoMR,101,4.1999998093
Np,ADAPT2209,AWSoMR,102,4.3000001907
Np,ADAPT2209,AWSoMR,103,4.5999999046
Np,ADAPT2209,AWSoMR,104,5.0999999046
Np,ADAPT2209,AWSoMR,105,5.3000001907
Np,ADAPT2209,AWSoMR,106,5.3000001907
Np,ADAPT2209,AWSoMR,107,5.4000000954
Np,ADAPT2209,AWSoMR,108,6.0
Np,ADAPT2209,AWSoMR,109,8.1000003815
Np,ADAPT2209,AWSoMR,110,9.3999996185
Np,ADAPT2209,AWSoMR,111,9.6000003815
Np,ADAPT2209,AWSoMR,112,10.399999619
Np,ADAPT2209,AWSoMR,113,10.199999809
Np,ADAPT2209,AWSoMR,114,7.9000000954
Np,ADAPT2209,AWSoMR,115,7.4000000954
Np,ADAPT2209,AWSoMR,116,7.3000001907
Np,ADAPT2209,AWSoMR,117,8.1000003815
Np,ADAPT2209,AWSoMR,118,8.8999996185
Np,ADAPT2209,AWSoMR,119,4.9000000954
Np,ADAPT2209,AWSoMR,120,5.9000000954
Np,ADAPT2209,AWSoMR,121,8.0
Np,ADAPT2209,AWSoMR,122,7.1999998093
Np,ADAPT2209,AWSoMR,123,8.3999996185
Np,ADAPT2209,AWSoMR,124,9.6000003815
Np,ADAPT2209,AWSoMR,125,10.600000381
Np,ADAPT2209,AWSoMR,126,9.6000003815
Np,ADAPT2209,AWSoMR,127,8.5
Np,ADAPT2209,AWSoMR,128,8.0
Np,ADAPT2209,AWSoMR,129,9.1999998093
Np,ADAPT2209,AWSoMR,130,9.3999996185
Np,ADAPT2209,AWSoMR,131,9.3000001907
Np,ADAPT2209,AWSoMR,132,9.6000003815
Np,ADAPT2209,AWSoMR,133,11.399999619
Np,ADAPT2209,AWSoMR,134,11.5
Np,ADAPT2209,AWSoMR,135,11.399999619
Np,ADAPT2209,AWSoMR,136,11.0
Np,ADAPT2209,AWSoMR,137,10.899999619
Np,ADAPT2209,AWSoMR,138,11.600000381
Np,ADAPT2209,AWSoMR,139,11.0
Np,ADAPT2209,AWSoMR,140,16.700000763
Np,ADAPT2209,AWSoMR,141,11.800000191
Np,ADAPT2209,AWSoMR,142,14.899999619
Np,ADAPT2209,AWSoMR,143,10.800000191
Np,ADAPT2209,AWSoMR,144,10.699999809
Np,ADAPT2209,AWSoMR,145,9.8000001907
Np,ADAPT2209,AWSoMR,146,10.199999809
Np,ADAPT2209,AWSoMR,147,7.6999998093
Np,ADAPT2209,AWSoMR,148,8.1999998093
Np,ADAPT2209,AWSoMR,149,8.3999996185
Np,ADAPT2209,AWSoMR,150,7.4000000954
Np,ADAPT2209,AWSoMR,151,6.8000001907
Np,ADAPT2209,AWSoMR,152,5.5
Np,ADAPT2209,AWSoMR,153,5.9000000954
Np,ADAPT2209,AWSoMR,154,5.1999998093
Np,ADAPT2209,AWSoMR,155,5.4000000954
Np,ADAPT2209,AWSoMR,156,5.6999998093
Np,ADAPT2209,AWSoMR,157,6.1999998093
Np,ADAPT2209,AWSoMR,158,6.1999998093
Np,ADAPT2209,AWSoMR,159,6.4000000954
Np,ADAPT2209,AWSoMR,160,6.5999999046
Np,ADAPT2209,AWSoMR,161,5.9000000954
Np,ADAPT2209,AWSoMR,162,5.3000001907
Np,ADAPT2209,AWSoMR,163,4.4000000954
Np,ADAPT2209,AWSoMR,164,3.9000000954
Np,ADAPT2209,AWSoMR,165,4.0
Np,ADAPT2209,AWSoMR,166,3.2999999523
Np,ADAPT2209,AWSoMR,167,3.0
Np,ADAPT2209,AWSoMR,168,3.0999999046
Np,ADAPT2209,AWSoMR,169,3.0
Np,ADAPT2209,AWSoMR,170,2.7000000477
Np,ADAPT2209,AWSoMR,171,2.7000000477
Np,ADAPT2209,AWSoMR,172,3.0
Np,ADAPT2209,AWSoMR,173,2.7000000477
Np,ADAPT2209,AWSoMR,174,3.2999999523
Np,ADAPT2209,AWSoMR,175,3.2999999523
Np,ADAPT2209,AWSoMR,176,3.2999999523
Np,ADAPT2209,AWSoMR,177,3.2999999523
Np,ADAPT2209,AWSoMR,178,3.7999999523
Np,ADAPT2209,AWSoMR,179,4.3000001907
Np,ADAPT2209,AWSoMR,180,4.8000001907
Np,ADAPT2209,AWSoMR,181,6.0999999046
Np,ADAPT2209,AWSoMR,182,6.5
Np,ADAPT2209,AWSoMR,183,5.6999998093
Np,ADAPT2209,AWSoMR,184,5.1999998093
Np,ADAPT2209,AWSoMR,185,4.5999999046
Np,ADAPT2209,AWSoMR,186,4.3000001907
Np,ADAPT2209,AWSoMR,187,3.7999999523
Np,ADAPT2209,AWSoMR,188,3.9000000954
Np,ADAPT2209,AWSoMR,189,3.9000000954
Np,ADAPT2209,AWSoMR,190,4.8000001907
Np,ADAPT2209,AWSoMR,191,5.6999998093
Np,ADAPT2209,AWSoMR,192,6.1999998093
Np,ADAPT2209,AWSoMR,193,7.0
Np,ADAPT2209,AWSoMR,194,7.5999999046
Np,ADAPT2209,AWSoMR,195,7.4000000954
Np,ADAPT2209,AWSoMR,196,8.6999998093
Np,ADAPT2209,AWSoMR,197,9.6999998093
Np,ADAPT2209,AWSoMR,198,9.6999998093
Np,ADAPT2209,AWSoMR,199,12.899999619
Np,ADAPT2209,AWSoMR,200,14.5
Np,ADAPT2209,AWSoMR,201,15.100000381
Np,ADAPT2209,AWSoMR,202,13.100000381
Np,ADAPT2209,AWSoMR,203,12.899999619
Np,ADAPT2209,AWSoMR,204,10.399999619
Np,ADAPT2209,AWSoMR,205,9.6000003815
Np,ADAPT2209,AWSoMR,206,8.6999998093
Np,ADAPT2209,AWSoMR,207,8.3999996185
Np,ADAPT2209,AWSoMR,208,7.5999999046
Np,ADAPT2209,AWSoMR,209,6.5
Np,ADAPT2209,AWSoMR,210,6.5999999046
Np,ADAPT2209,AWSoMR,211,5.5
Np,ADAPT2209,AWSoMR,212,5.0999999046
Np,ADAPT2209,AWSoMR,213,5.0999999046
Np,ADAPT2209,AWSoMR,214,4.0999999046
Np,ADAPT2209,AWSoMR,215,4.0999999046
Np,ADAPT2209,AWSoMR,216,4.5999999046
Np,ADAPT2209,AWSoMR,217,4.5
Np,ADAPT2209,AWSoMR,218,3.9000000954
Np,ADAPT2209,AWSoMR,219,4.3000001907
Np,ADAPT2209,AWSoMR,220,4.8000001907
Np,ADAPT2209,AWSoMR,221,5.1999998093
Np,ADAPT2209,AWSoMR,222,4.0
Np,ADAPT2209,AWSoMR,223,4.4000000954
Np,ADAPT2209,AWSoMR,224,3.7999999523
Np,ADAPT2209,AWSoMR,225,3.5999999046
Np,ADAPT2209,AWSoMR,226,3.2999999523
Np,ADAPT2209,AWSoMR,227,4.0
Np,ADAPT2209,AWSoMR,228,4.1999998093
Np,ADAPT2209,AWSoMR,229,3.2999999523
Np,ADAPT2209,AWSoMR,230,3.4000000954
Np,ADAPT2209,AWSoMR,231,3.2999999523
Np,ADAPT2209,AWSoMR,232,3.0
Np,ADAPT2209,AWSoMR,233,2.5999999046
Np,ADAPT2209,AWSoMR,234,2.5999999046
Np,ADAPT2209,AWSoMR,235,2.9000000954
Np,ADAPT2209,AWSoMR,236,3.2999999523
Np,ADAPT2209,AWSoMR,237,3.9000000954
Np,ADAPT2209,AWSoMR,238,4.3000001907
Np,ADAPT2209,AWSoMR,239,4.5
Np,ADAPT2209,AWSoMR,240,4.0999999046
Np,ADAPT2209,AWSoMR,241,5.0
Np,ADAPT2209,AWSoMR,242,5.9000000954
Np,ADAPT2209,AWSoMR,243,6.4000000954
Np,ADAPT2209,AWSoMR,244,7.0
Np,ADAPT2209,AWSoMR,245,7.9000000954
Np,ADAPT2209,AWSoMR,246,10.100000381
Np,ADAPT2209,AWSoMR,247,10.399999619
Np,ADAPT2209,AWSoMR,248,10.600000381
Np,ADAPT2209,AWSoMR,249,12.600000381
Np,ADAPT2209,AWSoMR,250,13.5
Np,ADAPT2209,AWSoMR,251,13.300000191
Np,ADAPT2209,AWSoMR,252,13.199999809
Np,ADAPT2209,AWSoMR,253,19.700000763
Np,ADAPT2209,AWSoMR,254,18.799999237
Np,ADAPT2209,AWSoMR,255,11.5
Np,ADAPT2209,AWSoMR,256,11.699999809
Np,ADAPT2209,AWSoMR,257,10.100000381
Np,ADAPT2209,AWSoMR,258,5.1999998093
Np,ADAPT2209,AWSoMR,259,3.7000000477
Np,ADAPT2209,AWSoMR,260,3.2000000477
Np,ADAPT2209,AWSoMR,261,3.7000000477
Np,ADAPT2209,AWSoMR,262,3.2000000477
Np,ADAPT2209,AWSoMR,263,3.0
Np,ADAPT2209,AWSoMR,264,3.0999999046
Np,ADAPT2209,AWSoMR,265,3.0
Np,ADAPT2209,AWSoMR,266,3.5999999046
Np,ADAPT2209,AWSoMR,267,5.0999999046
Np,ADAPT2209,AWSoMR,268,5.0
Np,ADAPT2209,AWSoMR,269,4.8000001907
Np,ADAPT2209,AWSoMR,270,4.5
Np,ADAPT2209,AWSoMR,271,5.1999998093
Np,ADAPT2209,AWSoMR,272,5.0999999046
Np,ADAPT2209,AWSoMR,273,4.6999998093
Np,ADAPT2209,AWSoMR,274,5.5999999046
Np,ADAPT2209,AWSoMR,275,7.0999999046
Np,ADAPT2209,AWSoMR,276,8.1000003815
Np,ADAPT2209,AWSoMR,277,9.0
Np,ADAPT2209,AWSoMR,278,10.300000191
Np,ADAPT2209,AWSoMR,279,10.199999809
Np,ADAPT2209,AWSoMR,280,10.699999809
Np,ADAPT2209,AWSoMR,281,8.8000001907
Np,ADAPT2209,AWSoMR,282,6.8000001907
Np,ADAPT2209,AWSoMR,283,5.4000000954
Np,ADAPT2209,AWSoMR,284,6.3000001907
Np,ADAPT2209,AWSoMR,285,5.3000001907
Np,ADAPT2209,AWSoMR,286,9.6000003815
Np,ADAPT2209,AWSoMR,287,16.799999237
Np,ADAPT2209,AWSoMR,288,19.399999619
Np,ADAPT2209,AWSoMR,289,15.800000191
Np,ADAPT2209,AWSoMR,290,11.399999619
Np,ADAPT2209,AWSoMR,291,6.8000001907
Np,ADAPT2209,AWSoMR,292,10.199999809
Np,ADAPT2209,AWSoMR,293,14.5
Np,ADAPT2209,AWSoMR,294,15.0
Np,ADAPT2209,AWSoMR,295,11.100000381
Np,ADAPT2209,AWSoMR,296,16.799999237
Np,ADAPT2209,AWSoMR,297,17.5
Np,ADAPT2209,AWSoMR,298,11.199999809
Np,ADAPT2209,AWSoMR,299,6.5999999046
Np,ADAPT2209,AWSoMR,300,6.0
Np,ADAPT2209,AWSoMR,301,5.0
Np,ADAPT2209,AWSoMR,302,6.4000000954
Np,ADAPT2209,AWSoMR,303,7.1999998093
Np,ADAPT2209,AWSoMR,304,9.0
Np,ADAPT2209,AWSoMR,305,11.300000191
Np,ADAPT2209,AWSoMR,306,10.399999619
Np,ADAPT2209,AWSoMR,307,8.5
Np,ADAPT2209,AWSoMR,308,12.0
Np,ADAPT2209,AWSoMR,309,12.5
Np,ADAPT2209,AWSoMR,310,13.300000191
Np,ADAPT2209,AWSoMR,311,10.5
Np,ADAPT2209,AWSoMR,312,11.100000381
Np,ADAPT2209,AWSoMR,313,11.399999619
Np,ADAPT2209,AWSoMR,314,7.5999999046
Np,ADAPT2209,AWSoMR,315,6.0
Np,ADAPT2209,AWSoMR,316,6.0
Np,ADAPT2209,AWSoMR,317,5.5
Np,ADAPT2209,AWSoMR,318,5.5999999046
Np,ADAPT2209,AWSoMR,319,5.0
Np,ADAPT2209,AWSoMR,320,5.3000001907
Np,ADAPT2209,AWSoMR,321,5.5999999046
Np,ADAPT2209,AWSoMR,322,4.6999998093
Np,ADAPT2209,AWSoMR,323,7.0
Np,ADAPT2209,AWSoMR,324,8.3000001907
Np,ADAPT2209,AWSoMR,325,8.8000001907
Np,ADAPT2209,AWSoMR,326,7.9000000954
Np,ADAPT2209,AWSoMR,327,6.0999999046
Np,ADAPT2209,AWSoMR,328,5.9000000954
Np,ADAPT2209,AWSoMR,329,6.0
Np,ADAPT2209,AWSoMR,330,6.0999999046
Np,ADAPT2209,AWSoMR,331,6.0999999046
Np,ADAPT2209,AWSoMR,332,6.5
Np,ADAPT2209,AWSoMR,333,6.5
Np,ADAPT2209,AWSoMR,334,6.5
Np,ADAPT2209,AWSoMR,335,7.3000001907
Np,ADAPT2209,AWSoMR,336,8.1000003815
Np,ADAPT2209,AWSoMR,337,9.6000003815
Np,ADAPT2209,AWSoMR,338,12.5
Np,ADAPT2209,AWSoMR,339,21.5
Np,ADAPT2209,AWSoMR,340,31.799999237
Np,ADAPT2209,AWSoMR,341,46.299999237
Np,ADAPT2209,AWSoMR,342,34.799999237
Np,ADAPT2209,AWSoMR,343,20.100000381
Np,ADAPT2209,AWSoMR,344,16.200000763
Np,ADAPT2209,AWSoMR,345,15.899999619
Np,ADAPT2209,AWSoMR,346,9.3000001907
Np,ADAPT2209,AWSoMR,347,12.199999809
Np,ADAPT2209,AWSoMR,348,9.5
Np,ADAPT2209,AWSoMR,349,9.8999996185
Np,ADAPT2209,AWSoMR,350,7.1999998093
Np,ADAPT2209,AWSoMR,351,6.8000001907
Np,ADAPT2209,AWSoMR,352,6.0
Np,ADAPT2209,AWSoMR,353,5.8000001907
Np,ADAPT2209,AWSoMR,354,5.5
Np,ADAPT2209,AWSoMR,355,5.8000001907
Np,ADAPT2209,AWSoMR,356,6.1999998093
Np,ADAPT2209,AWSoMR,357,5.6999998093
Np,ADAPT2209,AWSoMR,358,5.4000000954
Np,ADAPT2209,AWSoMR,359,5.5
Np,ADAPT2209,AWSoMR,360,5.4000000954
Np,ADAPT2209,AWSoMR,361,5.5999999046
Np,ADAPT2209,AWSoMR,362,5.0
Np,ADAPT2209,AWSoMR,363,4.8000001907
Np,ADAPT2209,AWSoMR,364,5.0
Np,ADAPT2209,AWSoMR,365,4.8000001907
Np,ADAPT2209,AWSoMR,366,4.8000001907
Np,ADAPT2209,AWSoMR,367,4.3000001907
Np,ADAPT2209,AWSoMR,368,4.0
Np,ADAPT2209,AWSoMR,369,4.1999998093
Np,ADAPT2209,AWSoMR,370,4.3000001907
Np,ADAPT2209,AWSoMR,371,3.9000000954
Np,ADAPT2209,AWSoMR,372,3.5999999046
Np,ADAPT2209,AWSoMR,373,3.7999999523
Np,ADAPT2209,AWSoMR,374,4.4000000954
Np,ADAPT2209,AWSoMR,375,4.3000001907
Np,ADAPT2209,AWSoMR,376,4.5
Np,ADAPT2209,AWSoMR,377,4.1999998093
Np,ADAPT2209,AWSoMR,378,4.0
Np,ADAPT2209,AWSoMR,379,3.9000000954
Np,ADAPT2209,AWSoMR,380,4.0
Np,ADAPT2209,AWSoMR,381,3.5
Np,ADAPT2209,AWSoMR,382,3.2000000477
Np,ADAPT2209,AWSoMR,383,2.9000000954
Np,ADAPT2209,AWSoMR,384,3.2999999523
Np,ADAPT2209,AWSoMR,385,3.0999999046
Np,ADAPT2209,AWSoMR,386,3.2999999523
Np,ADAPT2209,AWSoMR,387,3.2999999523
Np,ADAPT2209,AWSoMR,388,3.4000000954
Np,ADAPT2209,AWSoMR,389,3.5
Np,ADAPT2209,AWSoMR,390,3.5999999046
Np,ADAPT2209,AWSoMR,391,3.7999999523
Np,ADAPT2209,AWSoMR,392,4.0999999046
Np,ADAPT2209,AWSoMR,393,4.0999999046
Np,ADAPT2209,AWSoMR,394,4.0999999046
Np,ADAPT2209,AWSoMR,395,3.7000000477
Np,ADAPT2209,AWSoMR,396,3.2999999523
Np,ADAPT2209,AWSoMR,397,3.4000000954
Np,ADAPT2209,AWSoMR,398,3.5
Np,ADAPT2209,AWSoMR,399,3.2000000477
Np,ADAPT2209,AWSoMR,400,3.5
Np,ADAPT2209,AWSoMR,401,3.2999999523
Np,ADAPT2209,AWSoMR,402,3.0999999046
Np,ADAPT2209,AWSoMR,403,3.0999999046
Np,ADAPT2209,AWSoMR,404,2.7999999523
Np,ADAPT2209,AWSoMR,405,1.8999999762
Np,ADAPT2209,AWSoMR,406,2.7000000477
Np,ADAPT2209,AWSoMR,407,3.9000000954
Np,ADAPT2209,AWSoMR,408,3.9000000954
Np,ADAPT2209,AWSoMR,409,4.0999999046
Np,ADAPT2209,AWSoMR,410,4.6999998093
Np,ADAPT2209,AWSoMR,411,4.9000000954
Np,ADAPT2209,AWSoMR,412,5.6999998093
Np,ADAPT2209,AWSoMR,413,5.6999998093
Np,ADAPT2209,AWSoMR,414,3.4000000954
Np,ADAPT2209,AWSoMR,415,4.0
Np,ADAPT2209,AWSoMR,416,5.0
Np,ADAPT2209,AWSoMR,417,5.5
Np,ADAPT2209,AWSoMR,418,6.0
Np,ADAPT2209,AWSoMR,419,4.9000000954
Np,ADAPT2209,AWSoMR,420,4.6999998093
Np,ADAPT2209,AWSoMR,421,4.5999999046
Np,ADAPT2209,AWSoMR,422,3.7999999523
Np,ADAPT2209,AWSoMR,423,3.5999999046
Np,ADAPT2209,AWSoMR,424,3.2000000477
Np,ADAPT2209,AWSoMR,425,3.5
Np,ADAPT2209,AWSoMR,426,3.5
Np,ADAPT2209,AWSoMR,427,3.5999999046
Np,ADAPT2209,AWSoMR,428,3.4000000954
Np,ADAPT2209,AWSoMR,429,3.5999999046
Np,ADAPT2209,AWSoMR,430,3.2999999523
Np,ADAPT2209,AWSoMR,431,3.2000000477
Np,ADAPT2209,AWSoMR,432,3.2999999523
Np,ADAPT2209,AWSoMR,433,3.5
Np,ADAPT2209,AWSoMR,434,3.5
Np,ADAPT2209,AWSoMR,435,3.5999999046
Np,ADAPT2209,AWSoMR,436,3.5999999046
Np,ADAPT2209,AWSoMR,437,3.7000000477
Np,ADAPT2209,AWSoMR,438,3.7999999523
Np,ADAPT2209,AWSoMR,439,3.9000000954
Np,ADAPT2209,AWSoMR,440,3.7999999523
Np,ADAPT2209,AWSoMR,441,4.1999998093
Np,ADAPT2209,AWSoMR,442,4.1999998093
Np,ADAPT2209,AWSoMR,443,3.9000000954
Np,ADAPT2209,AWSoMR,444,4.0999999046
Np,ADAPT2209,AWSoMR,445,4.4000000954
Np,ADAPT2209,AWSoMR,446,2.7000000477
Np,ADAPT2209,AWSoMR,447,2.7999999523
Np,ADAPT2209,AWSoMR,448,1.7000000477
Np,ADAPT2209,AWSoMR,449,2.2999999523
Np,ADAPT2209,AWSoMR,450,2.9000000954
Np,ADAPT2209,AWSoMR,451,2.7999999523
Np,ADAPT2209,AWSoMR,452,2.5
Np,ADAPT2209,AWSoMR,453,2.4000000954
Np,ADAPT2209,AWSoMR,454,2.0
Np,ADAPT2209,AWSoMR,455,2.2999999523
Np,ADAPT2209,AWSoMR,456,2.4000000954
Np,ADAPT2209,AWSoMR,457,2.7999999523
Np,ADAPT2209,AWSoMR,458,3.2999999523
Np,ADAPT2209,AWSoMR,459,3.4000000954
Np,ADAPT2209,AWSoMR,460,3.5999999046
Np,ADAPT2209,AWSoMR,461,3.7999999523
Np,ADAPT2209,AWSoMR,462,3.2999999523
Np,ADAPT2209,AWSoMR,463,2.7999999523
Np,ADAPT2209,AWSoMR,464,3.4000000954
Np,ADAPT2209,AWSoMR,465,3.2000000477
Np,ADAPT2209,AWSoMR,466,3.2999999523
Np,ADAPT2209,AWSoMR,467,3.0
Np,ADAPT2209,AWSoMR,468,3.5
Np,ADAPT2209,AWSoMR,469,4.0
Np,ADAPT2209,AWSoMR,470,3.7000000477
Np,ADAPT2209,AWSoMR,471,2.5999999046
Np,ADAPT2209,AWSoMR,472,3.5
Np,ADAPT2209,AWSoMR,473,4.0
Np,ADAPT2209,AWSoMR,474,5.1999998093
Np,ADAPT2209,AWSoMR,475,5.5
Np,ADAPT2209,AWSoMR,476,6.1999998093
Np,ADAPT2209,AWSoMR,477,6.5
Np,ADAPT2209,AWSoMR,478,8.5
Np,ADAPT2209,AWSoMR,479,7.9000000954
Np,ADAPT2209,AWSoMR,480,9.6000003815
Np,ADAPT2209,AWSoMR,481,11.100000381
Np,ADAPT2209,AWSoMR,482,17.5
Np,ADAPT2209,AWSoMR,483,17.299999237
Np,ADAPT2209,AWSoMR,484,14.800000191
Np,ADAPT2209,AWSoMR,485,10.5
Np,ADAPT2209,AWSoMR,486,11.899999619
Np,ADAPT2209,AWSoMR,487,11.0
Np,ADAPT2209,AWSoMR,488,7.1999998093
Np,ADAPT2209,AWSoMR,489,8.0
Np,ADAPT2209,AWSoMR,490,13.100000381
Np,ADAPT2209,AWSoMR,491,14.899999619
Np,ADAPT2209,AWSoMR,492,21.5
Np,ADAPT2209,AWSoMR,493,14.5
Np,ADAPT2209,AWSoMR,494,6.1999998093
Np,ADAPT2209,AWSoMR,495,4.9000000954
